audio,multi_emotion
flagship_a_44217.wav,싫음
drama_a_55895.wav,즐거움
drama_a_34760.wav,싫음
flagship_a_20909.wav,설렘 만족
flagship_a_14848.wav,중립
studio_a_01508.wav,중립
drama_a_37655.wav,중립
drama_a_04145.wav,싫음 짜증남 분노
drama_a_55865.wav,싫음 짜증남
drama_a_32705.wav,즐거움
flagship_a_25534.wav,당황 싫음 놀람
studio_a_07449.wav,안타까움 바람
drama_a_05436.wav,싫음 짜증남
flagship_a_26089.wav,중립
studio_a_05649.wav,기쁨 즐거움 만족
studio_a_05946.wav,싫음 짜증남
flagship_a_31747.wav,싫음
drama_a_55165.wav,두려움 불안 당황
studio_a_00396.wav,싫음 짜증남
flagship_a_06235.wav,싫음 짜증남
studio_a_02706.wav,행복 기쁨
flagship_a_09178.wav,싫음
flagship_a_40753.wav,안타까움
drama_a_64803.wav,기쁨
flagship_a_31416.wav,안타까움
drama_a_49285.wav,싫음 짜증남
flagship_a_08327.wav,행복 자신감 즐거움 만족
flagship_a_35264.wav,실망 싫음 짜증남
drama_a_54715.wav,짜증남 분노
drama_a_27490.wav,그리움 슬픔
drama_a_15903.wav,불안
drama_a_48820.wav,짜증남 분노
drama_a_02980.wav,싫음 짜증남
drama_a_38778.wav,싫음 짜증남
drama_a_40165.wav,싫음 분노
flagship_a_26093.wav,슬픔 실망
drama_a_01375.wav,실망 싫음
studio_a_00981.wav,기쁨
drama_a_02215.wav,행복 기쁨 황홀함 즐거움
flagship_a_10623.wav,싫음 미워함
flagship_a_21139.wav,그리움 슬픔
drama_a_00730.wav,기쁨 감동 즐거움
flagship_a_43727.wav,싫음 짜증남
drama_a_32470.wav,분노 억울함
studio_a_08128.wav,중립
drama_a_20905.wav,그리움 사랑
drama_a_43773.wav,안타까움
flagship_a_04659.wav,싫음
flagship_a_39144.wav,중립
drama_a_37968.wav,놀람
flagship_a_34297.wav,기쁨
studio_a_01266.wav,싫음
drama_a_31953.wav,싫음
drama_a_21858.wav,놀람
drama_a_52578.wav,당황 싫음 짜증남
drama_a_16008.wav,두려움 불안
flagship_a_30963.wav,중립
studio_a_10251.wav,슬픔
drama_a_01728.wav,안타까움 짜증남
flagship_a_18563.wav,안타까움 짜증남
flagship_a_30075.wav,중립
flagship_a_16013.wav,중립
flagship_a_39531.wav,안타까움 괴로움
flagship_a_43192.wav,안타까움 실망
flagship_a_10973.wav,싫음 분노
flagship_a_32883.wav,짜증남
flagship_a_22660.wav,중립
studio_a_02298.wav,중립
drama_a_23635.wav,두려움 당황
flagship_a_13838.wav,싫음
flagship_a_20598.wav,싫음 짜증남
flagship_a_40472.wav,싫음 짜증남
flagship_a_04971.wav,중립
flagship_a_20919.wav,싫음
flagship_a_19343.wav,싫음
flagship_a_06787.wav,중립
studio_a_04653.wav,슬픔 괴로움 싫음
flagship_a_29640.wav,싫음
flagship_a_39306.wav,싫음
flagship_a_23501.wav,짜증남 분노
flagship_a_38255.wav,싫음
flagship_a_24282.wav,중립
flagship_a_25438.wav,안타까움 싫음
flagship_a_24853.wav,안타까움 싫음
flagship_a_18368.wav,안타까움 싫음
flagship_a_33523.wav,실망 싫음
drama_a_23095.wav,그리움 슬픔
flagship_a_16118.wav,안타까움
flagship_a_33183.wav,싫음
flagship_a_14453.wav,중립
flagship_a_22590.wav,안타까움 싫음
flagship_a_19003.wav,당황 싫음
drama_a_00470.wav,기쁨 즐거움
drama_a_62368.wav,불안 중립
drama_a_29344.wav,당황 놀람
flagship_a_43856.wav,짜증남
studio_a_07207.wav,짜증남
flagship_a_39385.wav,행복 만족
flagship_a_31287.wav,싫음 짜증남
flagship_a_31632.wav,중립
flagship_a_42064.wav,중립
drama_a_45163.wav,기쁨 즐거움 만족
drama_a_15823.wav,만족
drama_a_19963.wav,실망 당황 짜증남
studio_a_07636.wav,싫음 짜증남
flagship_a_43490.wav,실망 당황
drama_a_49033.wav,미안함 당황
drama_a_29079.wav,즐거움
flagship_a_08075.wav,행복 기쁨 고마움 즐거움 만족
drama_a_50143.wav,기쁨 즐거움 홀가분함 만족
drama_a_30553.wav,슬픔 분노 억울함
drama_a_52753.wav,싫음 분노
drama_a_37083.wav,싫음 짜증남 분노
drama_a_39213.wav,싫음 짜증남
flagship_a_15351.wav,당황
studio_a_00021.wav,기쁨
flagship_a_27499.wav,안타까움
studio_a_01966.wav,당황 싫음 놀람
drama_a_01629.wav,행복
flagship_a_37503.wav,안타까움 싫음 짜증남
flagship_a_09841.wav,슬픔
flagship_a_14711.wav,두려움 불안
drama_a_39243.wav,두려움 불안
flagship_a_35632.wav,싫음 짜증남
drama_a_49758.wav,싫음 짜증남
flagship_a_23579.wav,짜증남
studio_a_06201.wav,슬픔
drama_a_08923.wav,싫음 짜증남
flagship_a_29940.wav,중립
studio_a_08676.wav,두려움 불안
flagship_a_23925.wav,싫음
studio_a_05311.wav,슬픔 실망 두려움 불안
drama_a_02718.wav,두려움 불안
studio_a_05446.wav,싫음 분노
flagship_a_43357.wav,놀람
flagship_a_38168.wav,두려움 불안
drama_a_62028.wav,싫음
flagship_a_39396.wav,괴로움 싫음 짜증남
flagship_a_24130.wav,불안 싫음
flagship_a_38300.wav,안타까움
studio_a_02686.wav,당황 싫음
drama_a_64933.wav,설렘 만족
studio_a_09556.wav,싫음 미워함
flagship_a_29083.wav,놀람
drama_a_02143.wav,홀가분함 만족 안타까움 실망
flagship_a_31515.wav,안타까움 싫음
drama_a_23128.wav,행복 기쁨 만족
drama_a_58900.wav,싫음 짜증남
studio_a_05253.wav,즐거움 설렘 만족
flagship_a_14843.wav,중립
flagship_a_07112.wav,자신감 즐거움 만족
drama_a_37330.wav,사랑 안타까움
drama_a_22450.wav,슬픔 미안함 안타까움
flagship_a_05782.wav,안타까움 짜증남
flagship_a_02176.wav,실망 괴로움 싫음
flagship_a_04344.wav,안타까움
flagship_a_29088.wav,기쁨
flagship_a_37538.wav,싫음
flagship_a_00519.wav,싫음
flagship_a_05602.wav,싫음
flagship_a_29130.wav,싫음 짜증남
drama_a_51627.wav,슬픔 안타까움
drama_a_27640.wav,당황 놀람
drama_a_14684.wav,싫음 짜증남
drama_a_52304.wav,싫음 짜증남
studio_a_06363.wav,안타까움 괴로움
studio_a_08253.wav,실망 싫음 짜증남
drama_a_60824.wav,싫음 짜증남
flagship_a_28589.wav,싫음 짜증남
flagship_a_27117.wav,싫음 짜증남
drama_a_32005.wav,사랑 설렘 바람
drama_a_29249.wav,불안 당황 싫음
flagship_a_27793.wav,행복 기쁨 즐거움 만족
drama_a_11489.wav,싫음 짜증남 분노
drama_a_15149.wav,싫음 짜증남
flagship_a_30531.wav,중립
flagship_a_09651.wav,행복 기쁨 즐거움 만족
drama_a_54884.wav,슬픔 안타까움 괴로움
flagship_a_08406.wav,싫음 짜증남
drama_a_55034.wav,싫음 짜증남
drama_a_13679.wav,안타까움
studio_a_08087.wav,행복 기쁨 즐거움 만족
flagship_a_17842.wav,싫음 짜증남
drama_a_40386.wav,싫음
drama_a_35586.wav,기쁨 즐거움 만족
drama_a_43053.wav,싫음 짜증남
drama_a_48561.wav,싫음 짜증남
drama_a_52833.wav,슬픔
drama_a_06374.wav,싫음 짜증남
drama_a_25139.wav,행복 만족 당황 싫음
studio_a_08649.wav,중립
flagship_a_14129.wav,싫음 짜증남
drama_a_02519.wav,불안 당황
flagship_a_10180.wav,당황
flagship_a_40465.wav,두려움 불안
flagship_a_38648.wav,두려움 불안 놀람
drama_a_44673.wav,놀람
flagship_a_00011.wav,당황 싫음 놀람
drama_a_02586.wav,중립
flagship_a_16631.wav,두려움 불안
flagship_a_43510.wav,싫음 짜증남
drama_a_26763.wav,싫음
flagship_a_27556.wav,싫음 짜증남
drama_a_01488.wav,두려움 불안
drama_a_26103.wav,행복 기쁨
studio_a_06036.wav,슬픔
drama_a_26538.wav,사랑
drama_a_30317.wav,슬픔 안타까움
drama_a_35822.wav,싫음 짜증남
drama_a_37367.wav,불안 싫음
drama_a_08012.wav,행복 기쁨 만족
drama_a_14477.wav,당황 싫음
drama_a_19307.wav,안타까움
drama_a_02342.wav,당황
flagship_a_03098.wav,행복 만족
drama_a_52023.wav,슬픔 안타까움
drama_a_02613.wav,싫음 짜증남
studio_a_01310.wav,지루함
flagship_a_26985.wav,싫음 짜증남
drama_a_52682.wav,불안
studio_a_06418.wav,중립
studio_a_03793.wav,중립
drama_a_00422.wav,홀가분함 만족
drama_a_27527.wav,자신감 홀가분함 만족
flagship_a_09707.wav,슬픔 미안함
flagship_a_26325.wav,안타까움
flagship_a_11650.wav,안타까움 당황
flagship_a_30887.wav,만족
flagship_a_36742.wav,홀가분함 만족
studio_a_04385.wav,싫음 짜증남
drama_a_61615.wav,분노 억울함
studio_a_08090.wav,행복 기쁨
drama_a_37720.wav,싫음 짜증남
drama_a_42827.wav,자신감 만족
drama_a_15520.wav,짜증남 분노
flagship_a_16222.wav,당황 싫음
flagship_a_34443.wav,싫음 짜증남 분노
flagship_a_37050.wav,분노 억울함
drama_a_26305.wav,바람 무관심
studio_a_02893.wav,중립
flagship_a_43674.wav,싫음
drama_a_33827.wav,자신감
drama_a_28952.wav,당황
flagship_a_39777.wav,기쁨 고마움
drama_a_12175.wav,싫음 짜증남
flagship_a_17128.wav,불안
flagship_a_02576.wav,당황
drama_a_10506.wav,중립
flagship_a_23061.wav,싫음 짜증남
studio_a_04838.wav,싫음 짜증남
drama_a_57740.wav,중립
drama_a_04510.wav,안타까움 두려움
drama_a_01670.wav,싫음 짜증남
flagship_a_13018.wav,싫음
drama_a_10985.wav,싫음
drama_a_12470.wav,중립
drama_a_48085.wav,자신감 안타까움 바람
drama_a_34385.wav,싫음
studio_a_07163.wav,중립
flagship_a_19498.wav,싫음 짜증남 분노
drama_a_37040.wav,싫음 짜증남 분노
flagship_a_39722.wav,안타까움 외로움
flagship_a_37210.wav,만족
flagship_a_16783.wav,슬픔 안타까움 불안
flagship_a_01396.wav,짜증남 분노
drama_a_13805.wav,싫음 짜증남
drama_a_22315.wav,행복 그리움 사랑
studio_a_09968.wav,싫음 분노
flagship_a_11293.wav,싫음 짜증남
drama_a_62690.wav,두려움 불안 싫음
flagship_a_25143.wav,무관심
flagship_a_40257.wav,싫음
flagship_a_16994.wav,싫음 놀람
flagship_a_30831.wav,싫음
drama_a_10857.wav,중립
drama_a_28107.wav,중립
studio_a_02349.wav,두려움 불안
drama_a_37521.wav,짜증남
drama_a_19896.wav,중립
drama_a_29976.wav,중립
drama_a_23091.wav,만족
flagship_a_32454.wav,실망
drama_a_64311.wav,불안
drama_a_09846.wav,중립
flagship_a_01347.wav,싫음 짜증남 분노
drama_a_46266.wav,불안
flagship_a_13514.wav,싫음 짜증남
flagship_a_31957.wav,만족
drama_a_45801.wav,싫음 짜증남
studio_a_08694.wav,싫음 짜증남
drama_a_17781.wav,즐거움 만족
drama_a_29046.wav,당황
flagship_a_04508.wav,홀가분함 만족
flagship_a_35016.wav,자신감 만족
flagship_a_43074.wav,행복 기쁨
flagship_a_41604.wav,행복
flagship_a_23563.wav,싫음 짜증남
flagship_a_09339.wav,행복 기쁨
flagship_a_14665.wav,불안 당황
flagship_a_10149.wav,당황
drama_a_46142.wav,당황
drama_a_33182.wav,짜증남
drama_a_31697.wav,당황 싫음
drama_a_55202.wav,안타까움
drama_a_02672.wav,안타까움
flagship_a_15040.wav,당황
drama_a_41747.wav,당황
flagship_a_24467.wav,안타까움
flagship_a_13808.wav,안타까움
studio_a_06996.wav,싫음 짜증남
flagship_a_33681.wav,중립
drama_a_48003.wav,기쁨
drama_a_33663.wav,놀람
drama_a_08958.wav,슬픔
flagship_a_30243.wav,싫음 짜증남
drama_a_00273.wav,두려움 불안
studio_a_05568.wav,짜증남
flagship_a_33636.wav,싫음
drama_a_12033.wav,싫음
studio_a_01926.wav,기쁨 만족
flagship_a_36203.wav,기쁨
flagship_a_24297.wav,당황
flagship_a_03381.wav,바람
drama_a_47358.wav,기쁨
studio_a_00276.wav,싫음 짜증남 분노
flagship_a_09757.wav,싫음 짜증남
drama_a_15843.wav,두려움 불안
drama_a_44508.wav,불안
drama_a_28608.wav,싫음
drama_a_44073.wav,싫음 미워함 짜증남
flagship_a_32688.wav,싫음 짜증남
flagship_a_44695.wav,싫음 짜증남
flagship_a_39444.wav,자신감
drama_a_17493.wav,기쁨
drama_a_09003.wav,기쁨 자신감
flagship_a_31275.wav,싫음 짜증남 분노
drama_a_61578.wav,싫음 짜증남 분노
flagship_a_42490.wav,두려움 불안
flagship_a_39489.wav,놀람
drama_a_60993.wav,기쁨
drama_a_60333.wav,안타까움 싫음
drama_a_07398.wav,싫음 짜증남
flagship_a_27103.wav,싫음 짜증남 분노
flagship_a_37415.wav,고마움 만족
flagship_a_03321.wav,안타까움
flagship_a_20487.wav,짜증남
studio_a_09303.wav,중립
flagship_a_28504.wav,중립
drama_a_20164.wav,짜증남
flagship_a_33932.wav,행복 기쁨 즐거움 만족
drama_a_07394.wav,당황 싫음 놀람
drama_a_44144.wav,싫음 짜증남
drama_a_28094.wav,당황 싫음 짜증남
flagship_a_30749.wav,당황 놀람
flagship_a_23215.wav,싫음 짜증남 놀람
flagship_a_14407.wav,불안 싫음
flagship_a_13777.wav,싫음 짜증남 분노
drama_a_07003.wav,당황
drama_a_28619.wav,슬픔 안타까움 괴로움
drama_a_01619.wav,중립
studio_a_05492.wav,슬픔 안타까움 괴로움
flagship_a_23005.wav,싫음 짜증남
studio_a_03706.wav,중립
drama_a_40183.wav,기쁨 즐거움 설렘
flagship_a_35793.wav,안타까움 싫음
flagship_a_13852.wav,불안 당황 싫음
drama_a_30298.wav,싫음 짜증남
flagship_a_44015.wav,안타까움 실망 싫음
flagship_a_03829.wav,당황 놀람
flagship_a_12741.wav,안타까움 싫음
drama_a_45343.wav,불안 중립
flagship_a_32791.wav,즐거움 홀가분함 만족
flagship_a_39845.wav,중립
drama_a_18583.wav,안타까움 실망
studio_a_02424.wav,부러움 놀람
flagship_a_14768.wav,중립
drama_a_42418.wav,두려움 불안 당황
drama_a_57936.wav,싫음 짜증남
flagship_a_00469.wav,당황 놀람
studio_a_05131.wav,슬픔 외로움 실망 바람
flagship_a_37428.wav,싫음 짜증남
flagship_a_04866.wav,짜증남 분노
flagship_a_42065.wav,불안 당황
drama_a_64731.wav,즐거움
drama_a_30868.wav,당황
flagship_a_37488.wav,당황 억울함
flagship_a_34960.wav,즐거움
drama_a_25948.wav,슬픔 안타까움
drama_a_12216.wav,행복 즐거움
studio_a_09738.wav,괴로움 싫음
drama_a_53946.wav,당황 놀람
drama_a_54021.wav,중립
drama_a_17196.wav,짜증남
flagship_a_30643.wav,기쁨 고마움 홀가분함 만족
drama_a_05398.wav,중립
flagship_a_16769.wav,싫음 짜증남
flagship_a_12746.wav,싫음
drama_a_46345.wav,행복 기쁨 즐거움
flagship_a_28660.wav,두려움 당황
drama_a_37990.wav,슬픔 실망
flagship_a_06692.wav,싫음 짜증남
flagship_a_35444.wav,실망 싫음
drama_a_21880.wav,두려움 당황
flagship_a_24090.wav,안타까움
studio_a_03930.wav,행복 기쁨 즐거움 만족
flagship_a_28215.wav,싫음 짜증남
flagship_a_30765.wav,중립
drama_a_00084.wav,사랑
drama_a_47019.wav,싫음
flagship_a_18200.wav,싫음 짜증남
flagship_a_10673.wav,싫음
flagship_a_10508.wav,싫음
flagship_a_36154.wav,안타까움 싫음
drama_a_17979.wav,슬픔 안타까움
flagship_a_18638.wav,슬픔 싫음
drama_a_35499.wav,싫음 놀람
drama_a_00159.wav,싫음
drama_a_27744.wav,싫음 바람
drama_a_23829.wav,중립
drama_a_51108.wav,싫음 짜증남 분노
studio_a_04662.wav,슬픔
flagship_a_03006.wav,즐거움 홀가분함
flagship_a_05001.wav,싫음 짜증남
studio_a_03978.wav,싫음
drama_a_02109.wav,감동
drama_a_01352.wav,싫음 짜증남 분노
drama_a_02957.wav,홀가분함 만족
flagship_a_21417.wav,안타까움 싫음
flagship_a_17027.wav,당황
drama_a_09369.wav,슬픔
drama_a_30527.wav,싫음 미워함 분노
flagship_a_30816.wav,중립
studio_a_02600.wav,짜증남
flagship_a_40438.wav,안타까움 당황 놀람
flagship_a_34678.wav,중립
drama_a_28749.wav,놀람
drama_a_28652.wav,슬픔 안타까움
flagship_a_13352.wav,싫음
studio_a_03567.wav,당황
flagship_a_20839.wav,싫음 짜증남
flagship_a_15167.wav,슬픔
studio_a_00834.wav,싫음 짜증남
flagship_a_34330.wav,중립
drama_a_62361.wav,괴로움 싫음
drama_a_21036.wav,싫음
drama_a_31795.wav,슬픔 두려움
drama_a_16030.wav,싫음 짜증남
drama_a_17890.wav,당황 놀람
drama_a_07345.wav,슬픔 외로움
flagship_a_13653.wav,그리움 슬픔
flagship_a_43487.wav,두려움 당황
drama_a_50515.wav,그리움 사랑
studio_a_00163.wav,중립
flagship_a_27691.wav,싫음 짜증남
flagship_a_21094.wav,짜증남 분노
drama_a_53073.wav,슬픔
flagship_a_41402.wav,싫음 짜증남
drama_a_58195.wav,싫음 짜증남 분노
drama_a_40465.wav,싫음 짜증남 분노
studio_a_09770.wav,불안 당황
flagship_a_36006.wav,싫음 짜증남
drama_a_14823.wav,기쁨
studio_a_02753.wav,설렘
drama_a_36918.wav,기쁨 고마움
flagship_a_21568.wav,싫음 미워함 짜증남
drama_a_35135.wav,안타까움
flagship_a_42267.wav,중립
drama_a_06530.wav,중립
drama_a_27185.wav,슬픔
flagship_a_10661.wav,싫음 짜증남
flagship_a_27571.wav,싫음 짜증남
flagship_a_32918.wav,당황
studio_a_08633.wav,싫음
flagship_a_28820.wav,싫음
drama_a_29342.wav,만족
drama_a_23225.wav,싫음
drama_a_23240.wav,당황
flagship_a_16180.wav,당황 싫음
drama_a_05087.wav,불안
drama_a_35897.wav,당황
studio_a_07043.wav,싫음 짜증남
drama_a_38675.wav,슬픔 안타까움
studio_a_06458.wav,싫음 짜증남
flagship_a_16165.wav,행복 기쁨
drama_a_54950.wav,슬픔 불안
drama_a_56375.wav,짜증남
drama_a_39407.wav,만족
drama_a_15978.wav,안타까움
drama_a_62732.wav,싫음 짜증남
studio_a_07655.wav,행복 기쁨
drama_a_38395.wav,분노 억울함
drama_a_08465.wav,싫음
drama_a_60745.wav,행복 기쁨 즐거움 만족
drama_a_07300.wav,슬픔 안타까움
flagship_a_11158.wav,싫음
drama_a_26345.wav,즐거움
studio_a_04581.wav,두려움 불안
flagship_a_12078.wav,싫음 지루함
flagship_a_33651.wav,싫음 짜증남
flagship_a_01181.wav,싫음
drama_a_45003.wav,두려움 불안
flagship_a_28010.wav,싫음
drama_a_27800.wav,설렘
flagship_a_42167.wav,그리움 슬픔
flagship_a_29793.wav,두려움 불안
drama_a_43180.wav,창피함 불안
flagship_a_17913.wav,짜증남 분노
drama_a_46195.wav,실망 싫음
flagship_a_43077.wav,싫음
drama_a_08020.wav,두려움 당황 싫음
drama_a_05210.wav,싫음 짜증남
studio_a_09711.wav,두려움 불안
drama_a_01098.wav,두려움 불안
drama_a_38193.wav,행복 기쁨
drama_a_49143.wav,싫음 미워함 짜증남
flagship_a_31488.wav,두려움 불안
flagship_a_29148.wav,행복 기쁨
flagship_a_23249.wav,안타까움
flagship_a_40090.wav,기쁨
drama_a_22323.wav,행복 기쁨
drama_a_22563.wav,불안
drama_a_03993.wav,두려움 불안
drama_a_22623.wav,싫음
drama_a_56283.wav,슬픔 불안
drama_a_18753.wav,기쁨
studio_a_02870.wav,행복 만족
drama_a_44837.wav,안타까움
flagship_a_30198.wav,슬픔
flagship_a_24224.wav,행복 기쁨
studio_a_01565.wav,슬픔 안타까움
flagship_a_17980.wav,싫음
flagship_a_04238.wav,싫음
drama_a_12527.wav,슬픔 싫음 짜증남
flagship_a_34206.wav,행복 기쁨
flagship_a_44844.wav,싫음 짜증남
flagship_a_42984.wav,만족
drama_a_31112.wav,행복 기쁨
drama_a_31427.wav,슬픔 안타까움 불안 당황
flagship_a_15325.wav,당황 싫음 놀람
drama_a_38507.wav,싫음
flagship_a_00533.wav,싫음
flagship_a_35031.wav,만족
flagship_a_22362.wav,싫음 짜증남
flagship_a_30992.wav,싫음 짜증남
flagship_a_20170.wav,당황 싫음
drama_a_64472.wav,당황 싫음
drama_a_16862.wav,행복 기쁨 만족
drama_a_38117.wav,행복 만족
flagship_a_18595.wav,싫음 짜증남
drama_a_44177.wav,싫음 짜증남
flagship_a_01291.wav,행복 기쁨 즐거움 만족
flagship_a_44747.wav,싫음 지루함
drama_a_37030.wav,싫음 짜증남
flagship_a_26843.wav,안타까움 실망
flagship_a_36345.wav,슬픔 미안함
drama_a_30100.wav,슬픔 실망
drama_a_11755.wav,슬픔 외로움
drama_a_64315.wav,싫음 짜증남
drama_a_62391.wav,중립
flagship_a_06598.wav,행복 즐거움 만족
drama_a_13705.wav,미안함 후회
flagship_a_32754.wav,싫음
drama_a_32665.wav,안타까움 실망
studio_a_09598.wav,중립
studio_a_07738.wav,중립
drama_a_58281.wav,안타까움 바람
drama_a_50586.wav,싫음 짜증남
flagship_a_38115.wav,싫음 짜증남 분노
flagship_a_07727.wav,싫음 짜증남 분노
drama_a_06925.wav,슬픔 안타까움
drama_a_62560.wav,그리움 사랑
flagship_a_27713.wav,싫음 짜증남 분노
drama_a_20995.wav,행복 사랑 즐거움 만족
flagship_a_16473.wav,싫음 미워함
flagship_a_41012.wav,싫음 짜증남
studio_a_03748.wav,중립
drama_a_46600.wav,슬픔 미안함 안타까움
flagship_a_07292.wav,짜증남 분노
drama_a_54325.wav,싫음 지루함
flagship_a_44542.wav,싫음
studio_a_00609.wav,슬픔
flagship_a_08242.wav,싫음 짜증남
drama_a_41830.wav,두려움 불안
drama_a_08379.wav,즐거움 중립
flagship_a_02866.wav,슬픔 미안함 안타까움
drama_a_52675.wav,사랑 설렘
flagship_a_33939.wav,싫음
flagship_a_12468.wav,짜증남 분노
studio_a_00718.wav,중립
flagship_a_23691.wav,실망 싫음
flagship_a_37646.wav,불안
studio_a_07678.wav,중립
flagship_a_36806.wav,기쁨 놀람
flagship_a_13364.wav,놀람
flagship_a_41341.wav,중립
flagship_a_19889.wav,당황 놀람
drama_a_18531.wav,즐거움
drama_a_19251.wav,싫음
drama_a_30276.wav,실망
flagship_a_29875.wav,싫음 짜증남
drama_a_30985.wav,두려움 불안 억울함
drama_a_02305.wav,자신감 즐거움 만족
drama_a_25330.wav,슬픔 두려움 불안
flagship_a_41327.wav,싫음 짜증남
flagship_a_16773.wav,바람 무관심
drama_a_00970.wav,슬픔 미안함
drama_a_00820.wav,바람 무관심
flagship_a_10904.wav,짜증남
flagship_a_18584.wav,놀람
drama_a_29991.wav,중립
drama_a_27385.wav,짜증남 분노
flagship_a_31056.wav,싫음
flagship_a_31191.wav,싫음
flagship_a_28855.wav,싫음 짜증남 분노
drama_a_20725.wav,행복 즐거움
studio_a_03133.wav,중립
drama_a_32965.wav,실망 싫음
flagship_a_28414.wav,불안 짜증남
studio_a_03127.wav,중립
flagship_a_13047.wav,행복 만족
flagship_a_34643.wav,행복 만족
flagship_a_14013.wav,슬픔 실망
drama_a_27460.wav,짜증남 분노
drama_a_02185.wav,사랑 자신감
drama_a_57295.wav,슬픔 괴로움
flagship_a_09452.wav,실망 싫음 짜증남
flagship_a_36164.wav,슬픔 안타까움
flagship_a_18918.wav,슬픔 실망
drama_a_14455.wav,슬픔 괴로움
drama_a_54940.wav,두려움 당황
drama_a_41440.wav,슬픔 안타까움
drama_a_33730.wav,슬픔 외로움
drama_a_04255.wav,두려움 불안 당황
drama_a_35335.wav,싫음 짜증남
drama_a_55120.wav,사랑 설렘
flagship_a_34083.wav,싫음 짜증남
drama_a_26155.wav,슬픔 실망
flagship_a_19537.wav,싫음 짜증남
flagship_a_30959.wav,안타까움
drama_a_57535.wav,두려움 미워함
flagship_a_11913.wav,싫음 짜증남 분노
flagship_a_23511.wav,슬픔 괴로움
drama_a_43420.wav,두려움 당황
drama_a_06250.wav,슬픔 외로움
drama_a_44470.wav,당황 놀람
flagship_a_27064.wav,싫음 짜증남
flagship_a_13098.wav,슬픔 안타까움
flagship_a_21965.wav,슬픔 외로움
studio_a_03830.wav,싫음 짜증남
drama_a_15336.wav,중립
flagship_a_21837.wav,불안
drama_a_22127.wav,슬픔
drama_a_57587.wav,행복 만족
drama_a_54505.wav,사랑 설렘
drama_a_48197.wav,슬픔 안타까움
flagship_a_20921.wav,슬픔
drama_a_39752.wav,슬픔 안타까움
flagship_a_33155.wav,안타까움
flagship_a_20981.wav,자신감
flagship_a_28056.wav,두려움 불안
flagship_a_07704.wav,행복 만족
drama_a_22982.wav,행복 만족
studio_a_00860.wav,싫음 짜증남
drama_a_06212.wav,싫음 짜증남
drama_a_00287.wav,자신감
drama_a_24002.wav,당황
drama_a_53567.wav,만족
drama_a_28300.wav,짜증남 분노
studio_a_07873.wav,중립
drama_a_27557.wav,안타까움
flagship_a_24930.wav,당황
flagship_a_16653.wav,슬픔 외로움
flagship_a_02168.wav,만족
flagship_a_02461.wav,슬픔 외로움
drama_a_57302.wav,싫음 분노
flagship_a_24562.wav,슬픔 외로움 실망
drama_a_10480.wav,싫음 짜증남 분노
drama_a_51602.wav,슬픔
flagship_a_44327.wav,행복 기쁨 사랑
drama_a_64150.wav,기쁨 즐거움 만족
drama_a_04660.wav,사랑 즐거움 만족
flagship_a_15010.wav,불안 당황
flagship_a_37155.wav,자신감 만족
drama_a_27565.wav,기쁨 감동 즐거움
flagship_a_11733.wav,실망 싫음
drama_a_15235.wav,짜증남 분노
drama_a_59020.wav,사랑 즐거움 만족
flagship_a_09362.wav,실망 싫음
drama_a_01180.wav,짜증남 분노
studio_a_08420.wav,당황
drama_a_54497.wav,감동
drama_a_08447.wav,만족
drama_a_01577.wav,당황
flagship_a_12055.wav,불안 당황
drama_a_56597.wav,슬픔 안타까움 짜증남
flagship_a_06579.wav,중립
drama_a_16742.wav,안타까움
drama_a_17260.wav,두려움 불안
studio_a_03868.wav,중립
drama_a_02981.wav,중립
drama_a_25540.wav,슬픔 미안함 괴로움
drama_a_60895.wav,싫음 짜증남
drama_a_10405.wav,싫음 짜증남
flagship_a_24202.wav,싫음 짜증남
drama_a_29508.wav,싫음
flagship_a_38333.wav,안타까움
studio_a_00183.wav,당황 놀람
flagship_a_36245.wav,싫음
flagship_a_26593.wav,행복 만족
flagship_a_07582.wav,행복 만족
flagship_a_43507.wav,당황 싫음
studio_a_04533.wav,자신감
flagship_a_15548.wav,중립
drama_a_10614.wav,싫음 중립
flagship_a_37550.wav,짜증남
flagship_a_16532.wav,당황
flagship_a_27163.wav,싫음
drama_a_29229.wav,놀람
flagship_a_37115.wav,중립
flagship_a_25513.wav,중립
studio_a_02523.wav,중립
drama_a_43315.wav,슬픔 실망
flagship_a_18782.wav,싫음
drama_a_41364.wav,기쁨
drama_a_48594.wav,놀람
drama_a_05319.wav,중립
drama_a_58843.wav,행복 기쁨 즐거움 만족
drama_a_60295.wav,싫음 짜증남 분노
flagship_a_17648.wav,중립
studio_a_04618.wav,중립
flagship_a_07172.wav,슬픔 외로움
drama_a_59763.wav,싫음
drama_a_34093.wav,자신감 만족
flagship_a_29100.wav,싫음 짜증남
studio_a_00213.wav,괴로움 싫음
studio_a_06876.wav,놀람
flagship_a_35162.wav,싫음 짜증남
drama_a_01990.wav,싫음 짜증남
flagship_a_02049.wav,기쁨
flagship_a_29445.wav,슬픔 괴로움 싫음
flagship_a_22855.wav,두려움 당황 놀람
drama_a_50698.wav,짜증남 분노
flagship_a_38989.wav,중립
flagship_a_00481.wav,행복 즐거움 만족
drama_a_28183.wav,싫음 분노
flagship_a_18641.wav,기쁨
studio_a_04371.wav,기쁨
drama_a_01263.wav,슬픔
drama_a_07435.wav,안타까움 실망
drama_a_62578.wav,두려움 당황
