audio,7 emotion label,34 multi emotion label,7 ox,top 1 ox,top 3 ox,top 5 ox,7 emotion,7 prob,top 1 emotion,top 1 prob,top 3 emotion,top 3 prob,top 5 emotion,top 5 prob,top 1 ox (mapping 7),top 1 emotion (mapping 7),top 3 ox (mapping 7),top 3 emotion (mapping 7),top 5 ox (mapping 7),top 5 emotion (mapping 7)
flagship_a_09501.wav,놀람,당황 놀람,O,X,X,O,0.18294261395931244,놀람,싫음,0.4449,분노 싫음 짜증남,0.0843 0.4449 0.3239,분노 싫음 짜증남 당황 중립,0.0843 0.4449 0.3239 0.0184 0.0404,X,싫음,X,분노 싫음,X,분노 싫음 두려움 중립
flagship_a_33682.wav,놀람,불안 괴로움,X,X,X,O,0.4535539746284485,싫음,싫음,0.3348,싫음 짜증남 중립,0.3348 0.2058 0.1346,싫음 짜증남 불안 당황 중립,0.3348 0.2058 0.0445 0.0751 0.1346,X,싫음,X,싫음 중립,X,싫음 두려움 중립
flagship_a_15948.wav,놀람,싫음 짜증남,O,X,O,O,0.6648485064506531,놀람,놀람,0.3522,싫음 당황 놀람,0.1042 0.2707 0.3522,싫음 짜증남 당황 놀람 중립,0.1042 0.0728 0.2707 0.3522 0.0610,O,놀람,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_10864.wav,놀람,중립,X,X,X,O,0.6582702994346619,분노,싫음,0.3976,분노 싫음 짜증남,0.1115 0.3976 0.3103,분노 싫음 짜증남 당황 중립,0.1115 0.3976 0.3103 0.0234 0.0210,X,싫음,X,분노 싫음,X,분노 싫음 두려움 중립
flagship_a_03495.wav,놀람,싫음,O,X,O,O,0.34827375411987305,놀람,중립,0.2149,싫음 짜증남 중립,0.2148 0.1448 0.2149,싫음 짜증남 당황 놀람 중립,0.2148 0.1448 0.0706 0.0602 0.2149,X,중립,X,싫음 중립,O,싫음 두려움 놀람 중립
flagship_a_32299.wav,놀람,중립,O,O,O,O,0.3965356647968292,놀람,중립,0.2217,당황 놀람 중립,0.1438 0.1599 0.2217,싫음 짜증남 당황 놀람 중립,0.0839 0.0508 0.1438 0.1599 0.2217,X,중립,O,두려움 놀람 중립,O,싫음 두려움 놀람 중립
flagship_a_41799.wav,놀람,만족 자신감,O,X,X,X,0.402945339679718,놀람,싫음,0.3865,분노 싫음 짜증남,0.0960 0.3865 0.2653,분노 싫음 짜증남 당황 중립,0.0960 0.3865 0.2653 0.0361 0.0941,X,싫음,X,분노 싫음,X,분노 싫음 두려움 중립
flagship_a_32112.wav,놀람,놀람,O,O,O,O,0.7861595749855042,놀람,놀람,0.4821,싫음 당황 놀람,0.0478 0.2840 0.4821,싫음 짜증남 불안 당황 놀람,0.0478 0.0350 0.0340 0.2840 0.4821,O,놀람,O,싫음 두려움 놀람,O,싫음 두려움 놀람
flagship_a_17690.wav,놀람,싫음 미워함,X,X,O,O,0.39018192887306213,싫음,중립,0.4376,싫음 짜증남 중립,0.2037 0.1063 0.4376,싫음 짜증남 당황 놀람 중립,0.2037 0.1063 0.0457 0.0357 0.4376,X,중립,X,싫음 중립,O,싫음 두려움 놀람 중립
flagship_a_07839.wav,놀람,놀람,O,O,O,O,0.6137380003929138,놀람,놀람,0.4318,당황 놀람 중립,0.2486 0.4318 0.0621,싫음 짜증남 당황 놀람 중립,0.0589 0.0388 0.2486 0.4318 0.0621,O,놀람,O,두려움 놀람 중립,O,싫음 두려움 놀람 중립
flagship_a_14611.wav,놀람,놀람,O,X,X,X,0.5106867551803589,놀람,싫음,0.3012,싫음 짜증남 중립,0.3012 0.1914 0.1682,분노 싫음 짜증남 당황 중립,0.0715 0.3012 0.1914 0.0584 0.1682,X,싫음,X,싫음 중립,X,분노 싫음 두려움 중립
flagship_a_41613.wav,놀람,중립,O,X,O,O,0.6978570818901062,놀람,싫음,0.2422,싫음 짜증남 중립,0.2422 0.1598 0.1535,싫음 짜증남 당황 놀람 중립,0.2422 0.1598 0.1514 0.1527 0.1535,X,싫음,X,싫음 중립,O,싫음 두려움 놀람 중립
flagship_a_38564.wav,놀람,놀람 중립,O,X,O,O,0.6226813793182373,놀람,싫음,0.2293,싫음 짜증남 중립,0.2293 0.1231 0.1748,싫음 짜증남 슬픔 안타까움 중립,0.2293 0.1231 0.0740 0.0920 0.1748,X,싫음,X,싫음 중립,X,싫음 슬픔 중립
flagship_a_44631.wav,놀람,행복 기쁨 즐거움 만족,O,O,O,O,0.4183185398578644,놀람,기쁨,0.2212,기쁨 즐거움 만족,0.2212 0.2138 0.1617,행복 기쁨 즐거움 만족 중립,0.1586 0.2212 0.2138 0.1617 0.0647,X,행복,X,행복,X,행복 중립
flagship_a_09776.wav,놀람,분노 싫음 짜증남,O,X,O,O,0.7451474666595459,놀람,놀람,0.4412,싫음 당황 놀람,0.0869 0.2581 0.4412,싫음 짜증남 당황 놀람 중립,0.0869 0.0564 0.2581 0.4412 0.0566,O,놀람,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_14507.wav,놀람,싫음,X,O,O,O,0.6299133896827698,분노,싫음,0.3946,분노 싫음 짜증남,0.0909 0.3946 0.2867,분노 싫음 짜증남 당황 중립,0.0909 0.3946 0.2867 0.0578 0.0611,X,싫음,X,분노 싫음,X,분노 싫음 두려움 중립
flagship_a_00535.wav,놀람,억울함 지루함 두려움 슬픔 괴로움 후회 놀람 바람,X,X,X,X,0.5835445523262024,두려움,싫음,0.2672,싫음 짜증남 당황,0.2672 0.1702 0.0902,싫음 짜증남 불안 당황 중립,0.2672 0.1702 0.0707 0.0902 0.0663,X,싫음,X,싫음 두려움,X,싫음 두려움 중립
flagship_a_07770.wav,놀람,분노,O,X,X,O,0.5915415287017822,놀람,싫음,0.2870,싫음 짜증남 중립,0.2870 0.1683 0.2208,분노 싫음 짜증남 당황 중립,0.0394 0.2870 0.1683 0.0622 0.2208,X,싫음,X,싫음 중립,X,분노 싫음 두려움 중립
flagship_a_17476.wav,놀람,당황,O,X,O,O,0.9189141988754272,놀람,놀람,0.4498,싫음 당황 놀람,0.0501 0.3043 0.4498,싫음 불안 당황 놀람 중립,0.0501 0.0383 0.3043 0.4498 0.0450,O,놀람,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_07267.wav,놀람,중립,X,O,O,O,0.5656959414482117,두려움,중립,0.2618,당황 놀람 중립,0.1714 0.1143 0.2618,싫음 불안 당황 놀람 중립,0.0968 0.0766 0.1714 0.1143 0.2618,X,중립,O,두려움 놀람 중립,O,싫음 두려움 놀람 중립
flagship_a_06965.wav,놀람,당황 놀람,O,O,O,O,0.5787218809127808,놀람,놀람,0.2584,당황 놀람 중립,0.2158 0.2584 0.1558,싫음 짜증남 당황 놀람 중립,0.1201 0.0772 0.2158 0.2584 0.1558,O,놀람,O,두려움 놀람 중립,O,싫음 두려움 놀람 중립
flagship_a_24245.wav,놀람,분노,X,X,O,O,0.45063894987106323,분노,싫음,0.4634,분노 싫음 짜증남,0.0979 0.4634 0.3284,분노 싫음 짜증남 당황 중립,0.0979 0.4634 0.3284 0.0130 0.0400,X,싫음,X,분노 싫음,X,분노 싫음 두려움 중립
flagship_a_09995.wav,놀람,중립,X,O,O,O,0.4585026204586029,슬픔,중립,0.1981,싫음 짜증남 중립,0.1901 0.1141 0.1981,싫음 짜증남 슬픔 안타까움 중립,0.1901 0.1141 0.0836 0.0967 0.1981,X,중립,X,싫음 중립,X,싫음 슬픔 중립
flagship_a_05022.wav,놀람,놀람,O,X,X,O,0.8202834129333496,놀람,싫음,0.2280,싫음 짜증남 당황,0.2280 0.1557 0.1409,싫음 짜증남 불안 당황 놀람,0.2280 0.1557 0.0803 0.1409 0.0666,X,싫음,X,싫음 두려움,O,싫음 두려움 놀람
flagship_a_42602.wav,놀람,분노 짜증남,O,X,X,O,0.6073377728462219,놀람,싫음,0.2042,싫음 당황 놀람,0.2042 0.1653 0.1776,싫음 짜증남 당황 놀람 중립,0.2042 0.1397 0.1653 0.1776 0.0883,X,싫음,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_02812.wav,놀람,놀람,O,O,O,O,0.7581434845924377,놀람,놀람,0.2443,싫음 당황 놀람,0.1453 0.2413 0.2443,싫음 짜증남 당황 놀람 중립,0.1453 0.1091 0.2413 0.2443 0.0623,O,놀람,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_20587.wav,놀람,당황 놀람,O,O,O,O,0.8191573023796082,놀람,놀람,0.2722,싫음 당황 놀람,0.1643 0.2477 0.2722,싫음 짜증남 당황 놀람 중립,0.1643 0.1223 0.2477 0.2722 0.0498,O,놀람,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_12837.wav,놀람,당황 놀람,X,O,O,O,0.4033462405204773,두려움,놀람,0.2664,싫음 당황 놀람,0.1047 0.1876 0.2664,싫음 짜증남 당황 놀람 중립,0.1047 0.0794 0.1876 0.2664 0.0896,O,놀람,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_32506.wav,놀람,지루함,X,X,X,X,0.41235581040382385,중립,싫음,0.1983,싫음 짜증남 중립,0.1983 0.1318 0.1907,싫음 짜증남 불안 당황 중립,0.1983 0.1318 0.0657 0.1117 0.1907,X,싫음,X,싫음 중립,X,싫음 두려움 중립
flagship_a_39827.wav,놀람,분노 짜증남,O,X,X,O,0.6518308520317078,놀람,놀람,0.4541,싫음 당황 놀람,0.0757 0.2536 0.4541,싫음 짜증남 당황 놀람 중립,0.0757 0.0488 0.2536 0.4541 0.0678,O,놀람,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_06804.wav,놀람,놀람,O,O,O,O,0.8188045620918274,놀람,놀람,0.2565,싫음 당황 놀람,0.0952 0.1840 0.2565,분노 싫음 짜증남 당황 놀람,0.0509 0.0952 0.0719 0.1840 0.2565,O,놀람,O,싫음 두려움 놀람,O,분노 싫음 두려움 놀람
flagship_a_29060.wav,놀람,중립,X,X,X,X,0.42552727460861206,싫음,싫음,0.2236,싫음 짜증남 당황,0.2236 0.1693 0.1371,분노 싫음 짜증남 당황 놀람,0.0652 0.2236 0.1693 0.1371 0.0944,X,싫음,X,싫음 두려움,O,분노 싫음 두려움 놀람
flagship_a_08837.wav,놀람,두려움 불안,X,X,X,X,0.3744739890098572,두려움,중립,0.5514,싫음 짜증남 중립,0.1208 0.0616 0.5514,싫음 짜증남 당황 놀람 중립,0.1208 0.0616 0.0564 0.0391 0.5514,X,중립,X,싫음 중립,O,싫음 두려움 놀람 중립
flagship_a_23220.wav,놀람,불안 당황,O,X,O,O,0.826440691947937,놀람,놀람,0.4076,싫음 당황 놀람,0.0924 0.2693 0.4076,싫음 짜증남 당황 놀람 중립,0.0924 0.0608 0.2693 0.4076 0.0592,O,놀람,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_32000.wav,놀람,당황 놀람,O,O,O,O,0.5829058885574341,놀람,놀람,0.3997,당황 놀람 중립,0.2919 0.3997 0.0927,싫음 불안 당황 놀람 중립,0.0512 0.0453 0.2919 0.3997 0.0927,O,놀람,O,두려움 놀람 중립,O,싫음 두려움 놀람 중립
flagship_a_36468.wav,놀람,중립,O,X,O,O,0.8492727279663086,놀람,놀람,0.4332,당황 놀람 중립,0.2307 0.4332 0.0832,싫음 짜증남 당황 놀람 중립,0.0807 0.0498 0.2307 0.4332 0.0832,O,놀람,O,두려움 놀람 중립,O,싫음 두려움 놀람 중립
flagship_a_29991.wav,놀람,싫음 짜증남,O,X,X,O,0.7982709407806396,놀람,중립,0.2448,당황 놀람 중립,0.1247 0.1314 0.2448,싫음 짜증남 당황 놀람 중립,0.1203 0.0701 0.1247 0.1314 0.2448,X,중립,O,두려움 놀람 중립,O,싫음 두려움 놀람 중립
flagship_a_29379.wav,놀람,싫음,X,O,O,O,0.3928157091140747,분노,싫음,0.3197,싫음 짜증남 중립,0.3197 0.2029 0.2377,분노 싫음 짜증남 당황 중립,0.0439 0.3197 0.2029 0.0478 0.2377,X,싫음,X,싫음 중립,X,분노 싫음 두려움 중립
flagship_a_10961.wav,놀람,당황 놀람,X,O,O,O,0.2784439027309418,두려움,놀람,0.2262,당황 놀람 중립,0.2111 0.2262 0.1020,싫음 불안 당황 놀람 중립,0.0792 0.0678 0.2111 0.2262 0.1020,O,놀람,O,두려움 놀람 중립,O,싫음 두려움 놀람 중립
flagship_a_42112.wav,놀람,안타까움,O,X,X,X,0.6809037327766418,놀람,놀람,0.3541,당황 놀람 중립,0.2005 0.3541 0.1280,싫음 짜증남 당황 놀람 중립,0.0980 0.0637 0.2005 0.3541 0.1280,O,놀람,O,두려움 놀람 중립,O,싫음 두려움 놀람 중립
flagship_a_13417.wav,놀람,두려움 불안 당황 놀람,X,X,X,O,0.22726121544837952,분노,중립,0.3983,싫음 짜증남 중립,0.1690 0.0953 0.3983,싫음 짜증남 당황 놀람 중립,0.1690 0.0953 0.0729 0.0733 0.3983,X,중립,X,싫음 중립,O,싫음 두려움 놀람 중립
flagship_a_10685.wav,놀람,싫음 짜증남,O,X,O,O,0.8646996021270752,놀람,놀람,0.3630,싫음 당황 놀람,0.0981 0.2691 0.3630,싫음 짜증남 당황 놀람 중립,0.0981 0.0663 0.2691 0.3630 0.0598,O,놀람,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_23269.wav,놀람,당황,X,X,X,X,0.5384881496429443,두려움,슬픔,0.1640,싫음 슬픔 안타까움,0.1319 0.1640 0.1417,싫음 짜증남 슬픔 안타까움 중립,0.1319 0.0737 0.1640 0.1417 0.0711,X,슬픔,X,싫음 슬픔,X,싫음 슬픔 중립
flagship_a_25725.wav,놀람,당황,O,X,O,O,0.3884173333644867,놀람,싫음,0.3184,싫음 짜증남 당황,0.3184 0.2297 0.1110,싫음 짜증남 당황 놀람 중립,0.3184 0.2297 0.1110 0.1005 0.0762,X,싫음,X,싫음 두려움,O,싫음 두려움 놀람 중립
flagship_a_30753.wav,놀람,두려움 불안,O,X,X,O,0.8270721435546875,놀람,놀람,0.2897,싫음 당황 놀람,0.0944 0.2670 0.2897,싫음 짜증남 불안 당황 놀람,0.0944 0.0742 0.0556 0.2670 0.2897,O,놀람,O,싫음 두려움 놀람,O,싫음 두려움 놀람
flagship_a_17708.wav,놀람,짜증남,O,X,X,O,0.741543173789978,놀람,놀람,0.2755,싫음 당황 놀람,0.1405 0.2414 0.2755,싫음 짜증남 당황 놀람 중립,0.1405 0.0984 0.2414 0.2755 0.0883,O,놀람,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_00605.wav,놀람,분노 싫음 짜증남,X,O,O,O,0.38254794478416443,싫음,싫음,0.3365,싫음 짜증남 중립,0.3365 0.2161 0.2108,분노 싫음 짜증남 당황 중립,0.0644 0.3365 0.2161 0.0444 0.2108,X,싫음,X,싫음 중립,X,분노 싫음 두려움 중립
flagship_a_15472.wav,놀람,당황 놀람,O,O,O,O,0.8364096283912659,놀람,당황,0.2614,싫음 당황 놀람,0.1710 0.2614 0.2441,분노 싫음 짜증남 당황 놀람,0.0533 0.1710 0.1247 0.2614 0.2441,X,두려움,O,싫음 두려움 놀람,O,분노 싫음 두려움 놀람
flagship_a_08201.wav,놀람,불안,O,X,X,X,0.529787540435791,놀람,싫음,0.3100,싫음 짜증남 중립,0.3100 0.1823 0.2536,싫음 짜증남 당황 놀람 중립,0.3100 0.1823 0.0779 0.0531 0.2536,X,싫음,X,싫음 중립,O,싫음 두려움 놀람 중립
flagship_a_36571.wav,놀람,놀람,O,O,O,O,0.7936834692955017,놀람,놀람,0.2052,싫음 당황 놀람,0.0913 0.1970 0.2052,싫음 짜증남 당황 놀람 중립,0.0913 0.0597 0.1970 0.2052 0.0555,O,놀람,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_10722.wav,놀람,불안 당황 놀람,X,X,X,X,0.23611965775489807,싫음,중립,0.1578,싫음 짜증남 중립,0.1474 0.0849 0.1578,싫음 짜증남 슬픔 안타까움 중립,0.1474 0.0849 0.0629 0.0796 0.1578,X,중립,X,싫음 중립,X,싫음 슬픔 중립
flagship_a_41800.wav,놀람,싫음 짜증남,O,X,O,O,0.6727483868598938,놀람,중립,0.3136,싫음 짜증남 중립,0.1841 0.1064 0.3136,싫음 짜증남 당황 놀람 중립,0.1841 0.1064 0.0941 0.0638 0.3136,X,중립,X,싫음 중립,O,싫음 두려움 놀람 중립
flagship_a_41868.wav,놀람,싫음,X,X,O,O,0.36001428961753845,중립,중립,0.3350,싫음 짜증남 중립,0.1617 0.0922 0.3350,싫음 짜증남 당황 안타까움 중립,0.1617 0.0922 0.0387 0.0522 0.3350,X,중립,X,싫음 중립,X,싫음 두려움 슬픔 중립
flagship_a_07347.wav,놀람,싫음,X,X,O,O,0.31526699662208557,분노,중립,0.4925,싫음 짜증남 중립,0.2379 0.1142 0.4925,분노 싫음 짜증남 당황 중립,0.0227 0.2379 0.1142 0.0183 0.4925,X,중립,X,싫음 중립,X,분노 싫음 두려움 중립
flagship_a_05489.wav,놀람,짜증남,X,X,O,O,0.3161221444606781,중립,싫음,0.2610,싫음 짜증남 중립,0.2610 0.1707 0.1303,싫음 짜증남 불안 안타까움 중립,0.2610 0.1707 0.0492 0.0640 0.1303,X,싫음,X,싫음 중립,X,싫음 두려움 슬픔 중립
flagship_a_24373.wav,놀람,당황 슬픔,O,X,O,O,0.3208470046520233,놀람,중립,0.0887,싫음 당황 중립,0.0760 0.0748 0.0887,싫음 짜증남 당황 놀람 중립,0.0760 0.0584 0.0748 0.0698 0.0887,X,중립,X,싫음 두려움 중립,O,싫음 두려움 놀람 중립
flagship_a_21336.wav,놀람,놀람,O,X,X,O,0.48161348700523376,놀람,싫음,0.2198,싫음 짜증남 당황,0.2198 0.1590 0.1613,싫음 짜증남 당황 놀람 중립,0.2198 0.1590 0.1613 0.1363 0.0912,X,싫음,X,싫음 두려움,O,싫음 두려움 놀람 중립
flagship_a_13046.wav,놀람,기쁨,O,X,X,X,0.45139873027801514,놀람,싫음,0.3017,싫음 짜증남 중립,0.3017 0.1918 0.2186,분노 싫음 짜증남 당황 중립,0.0462 0.3017 0.1918 0.0625 0.2186,X,싫음,X,싫음 중립,X,분노 싫음 두려움 중립
flagship_a_07969.wav,놀람,당황,X,X,O,O,0.5630012154579163,두려움,중립,0.2734,싫음 당황 중립,0.2013 0.1332 0.2734,싫음 짜증남 당황 놀람 중립,0.2013 0.1209 0.1332 0.1249 0.2734,X,중립,X,싫음 두려움 중립,O,싫음 두려움 놀람 중립
flagship_a_28162.wav,놀람,중립,X,O,O,O,0.43302035331726074,중립,중립,0.5781,싫음 짜증남 중립,0.1179 0.0586 0.5781,싫음 짜증남 당황 만족 중립,0.1179 0.0586 0.0319 0.0298 0.5781,X,중립,X,싫음 중립,X,싫음 두려움 행복 중립
flagship_a_39112.wav,놀람,당황,X,X,X,O,0.4310012459754944,분노,싫음,0.4243,분노 싫음 짜증남,0.1076 0.4243 0.3484,분노 싫음 짜증남 당황 중립,0.1076 0.4243 0.3484 0.0206 0.0251,X,싫음,X,분노 싫음,X,분노 싫음 두려움 중립
flagship_a_16050.wav,놀람,당황 안타까움,X,X,X,O,0.25411197543144226,분노,싫음,0.3003,분노 싫음 짜증남,0.0868 0.3003 0.2416,분노 싫음 짜증남 당황 중립,0.0868 0.3003 0.2416 0.0745 0.0691,X,싫음,X,분노 싫음,X,분노 싫음 두려움 중립
flagship_a_25936.wav,놀람,행복 기쁨,X,O,O,O,0.52284175157547,행복,기쁨,0.2119,기쁨 즐거움 만족,0.2119 0.1971 0.1550,행복 기쁨 즐거움 만족 중립,0.1454 0.2119 0.1971 0.1550 0.0853,X,행복,X,행복,X,행복 중립
flagship_a_21253.wav,놀람,싫음 짜증남,X,O,O,O,0.35016143321990967,두려움,싫음,0.2727,싫음 짜증남 당황,0.2727 0.1886 0.1242,싫음 짜증남 당황 놀람 중립,0.2727 0.1886 0.1242 0.0850 0.1003,X,싫음,X,싫음 두려움,O,싫음 두려움 놀람 중립
flagship_a_16663.wav,놀람,짜증남,X,X,X,X,0.5122957825660706,중립,중립,0.3651,싫음 만족 중립,0.0921 0.1063 0.3651,싫음 기쁨 즐거움 만족 중립,0.0921 0.0853 0.0768 0.1063 0.3651,X,중립,X,싫음 행복 중립,X,싫음 행복 중립
flagship_a_01259.wav,놀람,지루함,O,X,X,X,0.4568641483783722,놀람,중립,0.3172,싫음 짜증남 중립,0.1977 0.1114 0.3172,싫음 짜증남 당황 놀람 중립,0.1977 0.1114 0.0933 0.0937 0.3172,X,중립,X,싫음 중립,O,싫음 두려움 놀람 중립
flagship_a_06020.wav,놀람,두려움 당황 놀람,O,O,O,O,0.36061492562294006,놀람,놀람,0.2488,싫음 당황 놀람,0.0970 0.2410 0.2488,싫음 짜증남 불안 당황 놀람,0.0970 0.0692 0.0612 0.2410 0.2488,O,놀람,O,싫음 두려움 놀람,O,싫음 두려움 놀람
flagship_a_11620.wav,놀람,억울함,X,X,X,X,0.3648355007171631,두려움,싫음,0.4023,싫음 짜증남 중립,0.4023 0.2414 0.1520,분노 싫음 짜증남 안타까움 중립,0.0506 0.4023 0.2414 0.0301 0.1520,X,싫음,X,싫음 중립,X,분노 싫음 슬픔 중립
flagship_a_27528.wav,놀람,중립,O,X,X,O,0.6819588541984558,놀람,놀람,0.3614,싫음 당황 놀람,0.0826 0.3017 0.3614,싫음 짜증남 당황 놀람 중립,0.0826 0.0532 0.3017 0.3614 0.0605,O,놀람,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_35129.wav,놀람,억울함 당황,O,X,O,O,0.40827512741088867,놀람,싫음,0.3263,싫음 짜증남 당황,0.3263 0.2430 0.1072,분노 싫음 짜증남 당황 놀람,0.0856 0.3263 0.2430 0.1072 0.0900,X,싫음,X,싫음 두려움,O,분노 싫음 두려움 놀람
flagship_a_24650.wav,놀람,중립,X,X,O,O,0.2832725942134857,싫음,싫음,0.1669,싫음 당황 중립,0.1669 0.1157 0.1556,싫음 짜증남 당황 놀람 중립,0.1669 0.1055 0.1157 0.0962 0.1556,X,싫음,X,싫음 두려움 중립,O,싫음 두려움 놀람 중립
flagship_a_24595.wav,놀람,당황 놀람,O,O,O,O,0.7978212833404541,놀람,놀람,0.4417,싫음 당황 놀람,0.0605 0.2895 0.4417,싫음 짜증남 당황 놀람 중립,0.0605 0.0414 0.2895 0.4417 0.0432,O,놀람,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_41901.wav,놀람,싫음 당황 놀람,X,O,O,O,0.49378493428230286,중립,싫음,0.2755,싫음 짜증남 중립,0.2755 0.1978 0.1656,분노 싫음 짜증남 당황 중립,0.0595 0.2755 0.1978 0.0625 0.1656,X,싫음,X,싫음 중립,X,분노 싫음 두려움 중립
flagship_a_15434.wav,놀람,당황 놀람,O,O,O,O,0.825840175151825,놀람,놀람,0.4013,당황 놀람 중립,0.2974 0.4013 0.0596,싫음 불안 당황 놀람 중립,0.0565 0.0462 0.2974 0.4013 0.0596,O,놀람,O,두려움 놀람 중립,O,싫음 두려움 놀람 중립
flagship_a_32950.wav,놀람,기쁨 즐거움,X,O,O,O,0.571319043636322,행복,기쁨,0.2508,행복 기쁨 즐거움,0.1650 0.2508 0.2044,행복 기쁨 즐거움 만족 중립,0.1650 0.2508 0.2044 0.1444 0.0364,X,행복,X,행복,X,행복 중립
flagship_a_13540.wav,놀람,싫음 짜증남,X,O,O,O,0.33175212144851685,싫음,싫음,0.3717,싫음 짜증남 중립,0.3717 0.2119 0.2690,분노 싫음 짜증남 당황 중립,0.0410 0.3717 0.2119 0.0174 0.2690,X,싫음,X,싫음 중립,X,분노 싫음 두려움 중립
flagship_a_27171.wav,놀람,지루함,O,X,X,X,0.6383755803108215,놀람,싫음,0.3720,분노 싫음 짜증남,0.0716 0.3720 0.2711,분노 싫음 짜증남 당황 중립,0.0716 0.3720 0.2711 0.0665 0.0400,X,싫음,X,분노 싫음,X,분노 싫음 두려움 중립
flagship_a_33205.wav,놀람,짜증남 당황,O,X,O,O,0.6275079846382141,놀람,중립,0.2148,싫음 당황 중립,0.1559 0.1753 0.2148,싫음 짜증남 당황 놀람 중립,0.1559 0.0848 0.1753 0.1220 0.2148,X,중립,X,싫음 두려움 중립,O,싫음 두려움 놀람 중립
flagship_a_15357.wav,놀람,당황 놀람,O,X,O,O,0.534591019153595,놀람,싫음,0.1972,싫음 당황 놀람,0.1972 0.1915 0.1447,싫음 짜증남 당황 놀람 중립,0.1972 0.1320 0.1915 0.1447 0.1082,X,싫음,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_42555.wav,놀람,놀람,O,O,O,O,0.8019307851791382,놀람,놀람,0.4703,싫음 당황 놀람,0.0597 0.2926 0.4703,싫음 짜증남 당황 놀람 중립,0.0597 0.0384 0.2926 0.4703 0.0544,O,놀람,O,싫음 두려움 놀람,O,싫음 두려움 놀람 중립
flagship_a_26039.wav,놀람,중립,X,X,O,O,0.36061209440231323,싫음,싫음,0.2459,싫음 짜증남 중립,0.2459 0.1548 0.1678,싫음 짜증남 당황 놀람 중립,0.2459 0.1548 0.1130 0.0668 0.1678,X,싫음,X,싫음 중립,O,싫음 두려움 놀람 중립
flagship_a_05396.wav,놀람,불안 당황,O,X,X,O,0.314827561378479,놀람,싫음,0.3056,싫음 짜증남 중립,0.3056 0.2247 0.1034,분노 싫음 짜증남 당황 중립,0.0828 0.3056 0.2247 0.0539 0.1034,X,싫음,X,싫음 중립,X,분노 싫음 두려움 중립
flagship_a_26876.wav,놀람,중립,X,X,O,O,0.5327749252319336,슬픔,싫음,0.2850,싫음 짜증남 중립,0.2850 0.1449 0.2202,싫음 짜증남 슬픔 안타까움 중립,0.2850 0.1449 0.0672 0.0829 0.2202,X,싫음,X,싫음 중립,X,싫음 슬픔 중립
flagship_a_28795.wav,놀람,분노 짜증남,X,X,O,O,0.33093228936195374,분노,싫음,0.4097,싫음 짜증남 중립,0.4097 0.2488 0.1732,분노 싫음 짜증남 당황 중립,0.0480 0.4097 0.2488 0.0227 0.1732,X,싫음,X,싫음 중립,X,분노 싫음 두려움 중립
flagship_a_21334.wav,놀람,놀람,O,X,O,O,0.861326277256012,놀람,당황,0.2315,싫음 당황 놀람,0.1686 0.2315 0.1956,분노 싫음 짜증남 당황 놀람,0.0633 0.1686 0.1291 0.2315 0.1956,X,두려움,O,싫음 두려움 놀람,O,분노 싫음 두려움 놀람
flagship_a_05300.wav,놀람,당황 놀람,O,O,O,O,0.9417552947998047,놀람,당황,0.2353,싫음 당황 놀람,0.1743 0.2353 0.2338,분노 싫음 짜증남 당황 놀람,0.0554 0.1743 0.1334 0.2353 0.2338,X,두려움,O,싫음 두려움 놀람,O,분노 싫음 두려움 놀람
flagship_a_01184.wav,놀람,놀람,X,X,X,O,0.4191778004169464,분노,싫음,0.2801,싫음 짜증남 중립,0.2801 0.1764 0.1856,싫음 짜증남 당황 놀람 중립,0.2801 0.1764 0.0942 0.0581 0.1856,X,싫음,X,싫음 중립,O,싫음 두려움 놀람 중립
flagship_a_08672.wav,놀람,분노 싫음 미워함 짜증남,X,O,O,O,0.48174986243247986,두려움,싫음,0.4453,분노 싫음 짜증남,0.1003 0.4453 0.3272,분노 싫음 짜증남 당황 중립,0.1003 0.4453 0.3272 0.0232 0.0171,X,싫음,X,분노 싫음,X,분노 싫음 두려움 중립
flagship_a_44872.wav,놀람,싫음 짜증남,X,O,O,O,0.3253077566623688,싫음,싫음,0.4187,분노 싫음 짜증남,0.0965 0.4187 0.2998,분노 싫음 짜증남 당황 중립,0.0965 0.4187 0.2998 0.0235 0.0499,X,싫음,X,분노 싫음,X,분노 싫음 두려움 중립
