audio,7 emotion label,34 multi emotion label,7 ox,top 1 ox,top 3 ox,top 5 ox,7 emotion,7 prob,top 1 emotion,top 1 prob,top 3 emotion,top 3 prob,top 5 emotion,top 5 prob,top 1 ox (mapping 7),top 1 emotion (mapping 7),top 3 ox (mapping 7),top 3 emotion (mapping 7),top 5 ox (mapping 7),top 5 emotion (mapping 7)
flagship_a_45008.wav,슬픔,중립,X,O,O,O,0.524832010269165,싫음,중립,0.2908,싫음 짜증남 중립,0.1680 0.1499 0.2908,분노 싫음 짜증남 안타까움 중립,0.0697 0.1680 0.1499 0.0488 0.2908,X,중립,X,싫음 중립,O,분노 싫음 슬픔 중립
flagship_a_02734.wav,슬픔,중립,X,X,O,O,0.8155524730682373,중립,싫음,0.2809,싫음 짜증남 중립,0.2809 0.1768 0.0912,싫음 짜증남 불안 안타까움 중립,0.2809 0.1768 0.0716 0.0590 0.0912,X,싫음,X,싫음 중립,O,싫음 두려움 슬픔 중립
flagship_a_43387.wav,슬픔,안타까움 괴로움,O,X,X,X,0.44740569591522217,슬픔,중립,0.2136,싫음 기쁨 중립,0.1021 0.0851 0.2136,싫음 기쁨 즐거움 만족 중립,0.1021 0.0851 0.0716 0.0650 0.2136,X,중립,X,싫음 행복 중립,X,싫음 행복 중립
flagship_a_22160.wav,슬픔,두려움 슬픔 미안함 실망,O,X,X,X,0.5952304005622864,슬픔,중립,0.2392,싫음 안타까움 중립,0.1633 0.0967 0.2392,싫음 짜증남 당황 안타까움 중립,0.1633 0.0943 0.0802 0.0967 0.2392,X,중립,O,싫음 슬픔 중립,O,싫음 두려움 슬픔 중립
flagship_a_07313.wav,슬픔,중립,O,O,O,O,0.684097945690155,슬픔,중립,0.2583,싫음 안타까움 중립,0.1179 0.1504 0.2583,싫음 짜증남 슬픔 안타까움 중립,0.1179 0.0651 0.0804 0.1504 0.2583,X,중립,O,싫음 슬픔 중립,O,싫음 슬픔 중립
flagship_a_11089.wav,슬픔,중립,O,X,O,O,0.7033076882362366,슬픔,싫음,0.2761,싫음 짜증남 중립,0.2761 0.1498 0.1961,싫음 짜증남 슬픔 안타까움 중립,0.2761 0.1498 0.0497 0.0666 0.1961,X,싫음,X,싫음 중립,O,싫음 슬픔 중립
flagship_a_42690.wav,슬픔,슬픔,X,X,X,X,0.5440323948860168,놀람,중립,0.2152,기쁨 즐거움 중립,0.0882 0.1245 0.2152,행복 기쁨 즐거움 만족 중립,0.0712 0.0882 0.1245 0.0838 0.2152,X,중립,X,행복 중립,X,행복 중립
flagship_a_16238.wav,슬픔,안타까움,X,X,O,O,0.4394485056400299,두려움,싫음,0.1901,싫음 당황 안타까움,0.1901 0.1214 0.1098,싫음 짜증남 불안 당황 안타까움,0.1901 0.0958 0.0898 0.1214 0.1098,X,싫음,O,싫음 두려움 슬픔,O,싫음 두려움 슬픔
flagship_a_44655.wav,슬픔,기쁨,O,O,O,O,0.9379053711891174,슬픔,기쁨,0.2193,기쁨 즐거움 만족,0.2193 0.1636 0.1658,싫음 행복 기쁨 즐거움 만족,0.0872 0.1131 0.2193 0.1636 0.1658,X,행복,X,행복,X,싫음 행복
flagship_a_41269.wav,슬픔,슬픔 안타까움,O,X,O,O,0.9234155416488647,슬픔,당황,0.1185,싫음 당황 안타까움,0.1150 0.1185 0.1127,싫음 불안 당황 슬픔 안타까움,0.1150 0.0983 0.1185 0.1016 0.1127,X,두려움,O,싫음 두려움 슬픔,O,싫음 두려움 슬픔
flagship_a_03183.wav,슬픔,슬픔 중립,O,X,O,O,0.9317476749420166,슬픔,싫음,0.2341,싫음 슬픔 안타까움,0.2341 0.1284 0.1164,싫음 짜증남 슬픔 안타까움 괴로움,0.2341 0.1057 0.1284 0.1164 0.1103,X,싫음,O,싫음 슬픔,O,싫음 슬픔
flagship_a_26920.wav,슬픔,슬픔 안타까움,X,X,X,X,0.6389883160591125,중립,싫음,0.2212,싫음 놀람 중립,0.2212 0.1255 0.1171,싫음 짜증남 불안 놀람 중립,0.2212 0.1108 0.0929 0.1255 0.1171,X,싫음,X,싫음 놀람 중립,X,싫음 두려움 놀람 중립
flagship_a_21418.wav,슬픔,싫음,X,O,O,O,0.5796697735786438,중립,싫음,0.3009,싫음 짜증남 중립,0.3009 0.1441 0.1761,분노 싫음 짜증남 불안 중립,0.0612 0.3009 0.1441 0.0563 0.1761,X,싫음,X,싫음 중립,X,분노 싫음 두려움 중립
flagship_a_36568.wav,슬픔,중립,O,O,O,O,0.8934264779090881,슬픔,중립,0.1813,싫음 짜증남 중립,0.1774 0.1388 0.1813,싫음 짜증남 불안 안타까움 중립,0.1774 0.1388 0.0794 0.0683 0.1813,X,중립,X,싫음 중립,O,싫음 두려움 슬픔 중립
flagship_a_36712.wav,슬픔,슬픔 안타까움,X,X,X,O,0.6541128754615784,중립,싫음,0.2501,싫음 짜증남 중립,0.2501 0.1703 0.1686,싫음 짜증남 불안 안타까움 중립,0.2501 0.1703 0.0414 0.0609 0.1686,X,싫음,X,싫음 중립,O,싫음 두려움 슬픔 중립
flagship_a_10282.wav,슬픔,중립,X,O,O,O,0.4910156726837158,두려움,중립,0.1461,슬픔 안타까움 중립,0.1177 0.1266 0.1461,싫음 불안 슬픔 안타까움 중립,0.0926 0.0818 0.1177 0.1266 0.1461,X,중립,O,슬픔 중립,O,싫음 두려움 슬픔 중립
flagship_a_34800.wav,슬픔,안타까움,O,X,O,O,0.9535264372825623,슬픔,싫음,0.1751,싫음 안타까움 괴로움,0.1751 0.0866 0.0990,싫음 짜증남 슬픔 안타까움 괴로움,0.1751 0.0829 0.0800 0.0866 0.0990,X,싫음,O,싫음 슬픔,O,싫음 슬픔
flagship_a_05293.wav,슬픔,싫음,O,O,O,O,0.6438379883766174,슬픔,싫음,0.3789,싫음 짜증남 중립,0.3789 0.1679 0.0645,분노 싫음 짜증남 기쁨 중립,0.0537 0.3789 0.1679 0.0575 0.0645,X,싫음,X,싫음 중립,X,분노 싫음 행복 중립
flagship_a_05268.wav,슬픔,중립,X,X,O,O,0.7237491011619568,싫음,싫음,0.2333,싫음 짜증남 중립,0.2333 0.1137 0.2087,싫음 짜증남 당황 놀람 중립,0.2333 0.1137 0.0645 0.0638 0.2087,X,싫음,X,싫음 중립,X,싫음 두려움 놀람 중립
flagship_a_41862.wav,슬픔,중립,X,X,X,X,0.4739203453063965,행복,싫음,0.1775,싫음 짜증남 즐거움,0.1775 0.1399 0.1267,싫음 짜증남 행복 즐거움 만족,0.1775 0.1399 0.0936 0.1267 0.1225,X,싫음,X,싫음 행복,X,싫음 행복
flagship_a_02004.wav,슬픔,슬픔 안타까움 실망,X,X,O,O,0.454703688621521,두려움,싫음,0.2080,싫음 안타까움 중립,0.2080 0.0985 0.0993,싫음 짜증남 당황 안타까움 중립,0.2080 0.0967 0.0898 0.0985 0.0993,X,싫음,O,싫음 슬픔 중립,O,싫음 두려움 슬픔 중립
flagship_a_22463.wav,슬픔,슬픔 미안함 실망 후회,O,X,X,X,0.5536603331565857,슬픔,즐거움,0.2660,행복 기쁨 즐거움,0.1268 0.1961 0.2660,행복 기쁨 즐거움 만족 중립,0.1268 0.1961 0.2660 0.1097 0.0388,X,행복,X,행복,X,행복 중립
flagship_a_26248.wav,슬픔,싫음,O,X,X,O,0.48373547196388245,슬픔,슬픔,0.1801,슬픔 안타까움 괴로움,0.1801 0.1421 0.1033,싫음 불안 슬픔 안타까움 괴로움,0.0873 0.0873 0.1801 0.1421 0.1033,O,슬픔,O,슬픔,O,싫음 두려움 슬픔
flagship_a_23684.wav,슬픔,슬픔 미안함 안타까움 괴로움,O,O,O,O,0.9061175584793091,슬픔,슬픔,0.3087,즐거움 슬픔 괴로움,0.0914 0.3087 0.0972,기쁨 즐거움 슬픔 안타까움 괴로움,0.0688 0.0914 0.3087 0.0776 0.0972,O,슬픔,O,행복 슬픔,O,행복 슬픔
flagship_a_11855.wav,슬픔,기쁨,X,O,O,O,0.4398612380027771,중립,기쁨,0.2121,행복 기쁨 즐거움,0.1567 0.2121 0.1740,행복 기쁨 즐거움 만족 중립,0.1567 0.2121 0.1740 0.1242 0.0580,X,행복,X,행복,X,행복 중립
flagship_a_23696.wav,슬픔,안타까움,X,X,X,O,0.6631765961647034,중립,싫음,0.1815,싫음 당황 중립,0.1815 0.1143 0.1349,싫음 짜증남 당황 안타까움 중립,0.1815 0.0919 0.1143 0.0939 0.1349,X,싫음,X,싫음 두려움 중립,O,싫음 두려움 슬픔 중립
flagship_a_30419.wav,슬픔,행복 기쁨 즐거움 만족,X,X,O,O,0.5748752951622009,행복,짜증남,0.2079,싫음 짜증남 만족,0.1988 0.2079 0.1227,싫음 짜증남 기쁨 만족 중립,0.1988 0.2079 0.0836 0.1227 0.1175,X,싫음,X,싫음 행복,X,싫음 행복 중립
flagship_a_40467.wav,슬픔,싫음,X,O,O,O,0.932994544506073,두려움,싫음,0.5026,분노 싫음 짜증남,0.0423 0.5026 0.2449,분노 싫음 짜증남 슬픔 안타까움,0.0423 0.5026 0.2449 0.0281 0.0422,X,싫음,X,분노 싫음,O,분노 싫음 슬픔
flagship_a_41594.wav,슬픔,분노 싫음 짜증남,X,O,O,O,0.6278527975082397,두려움,싫음,0.2835,싫음 짜증남 중립,0.2835 0.1477 0.1160,분노 싫음 짜증남 불안 중립,0.0790 0.2835 0.1477 0.0693 0.1160,X,싫음,X,싫음 중립,X,분노 싫음 두려움 중립
flagship_a_22588.wav,슬픔,슬픔 안타까움,O,O,O,O,0.8934881091117859,슬픔,슬픔,0.3726,슬픔 안타까움 괴로움,0.3726 0.1044 0.1091,싫음 슬픔 안타까움 괴로움 중립,0.0609 0.3726 0.1044 0.1091 0.0703,O,슬픔,O,슬픔,O,싫음 슬픔 중립
flagship_a_16623.wav,슬픔,그리움 사랑 슬픔,X,X,X,X,0.46700921654701233,행복,중립,0.1794,싫음 기쁨 중립,0.1589 0.0872 0.1794,싫음 기쁨 즐거움 만족 중립,0.1589 0.0872 0.0833 0.0733 0.1794,X,중립,X,싫음 행복 중립,X,싫음 행복 중립
flagship_a_04754.wav,슬픔,안타까움,O,X,X,X,0.5628270506858826,슬픔,당황,0.1940,불안 당황 중립,0.0862 0.1940 0.1202,싫음 불안 당황 놀람 중립,0.0847 0.0862 0.1940 0.0747 0.1202,X,두려움,X,두려움 중립,X,싫음 두려움 놀람 중립
flagship_a_36549.wav,슬픔,당황,O,X,X,X,0.5048838257789612,슬픔,중립,0.1785,싫음 안타까움 중립,0.1367 0.0644 0.1785,싫음 기쁨 슬픔 안타까움 중립,0.1367 0.0629 0.0641 0.0644 0.1785,X,중립,O,싫음 슬픔 중립,O,싫음 행복 슬픔 중립
flagship_a_00250.wav,슬픔,중립,X,X,O,O,0.6916202902793884,두려움,싫음,0.2778,싫음 짜증남 중립,0.2778 0.2184 0.1465,분노 싫음 짜증남 안타까움 중립,0.0987 0.2778 0.2184 0.0464 0.1465,X,싫음,X,싫음 중립,O,분노 싫음 슬픔 중립
flagship_a_37015.wav,슬픔,중립,X,O,O,O,0.6690800786018372,중립,중립,0.2134,싫음 짜증남 중립,0.2116 0.1280 0.2134,싫음 짜증남 당황 놀람 중립,0.2116 0.1280 0.1205 0.0801 0.2134,X,중립,X,싫음 중립,X,싫음 두려움 놀람 중립
flagship_a_29389.wav,슬픔,불안,X,X,X,O,0.8856649398803711,중립,싫음,0.2193,싫음 짜증남 중립,0.2193 0.1735 0.1542,싫음 짜증남 불안 안타까움 중립,0.2193 0.1735 0.0468 0.1121 0.1542,X,싫음,X,싫음 중립,O,싫음 두려움 슬픔 중립
flagship_a_26296.wav,슬픔,두려움 불안 슬픔 안타까움 괴로움,X,X,X,O,0.45421943068504333,두려움,중립,0.2399,싫음 짜증남 중립,0.2064 0.1290 0.2399,싫음 짜증남 당황 안타까움 중립,0.2064 0.1290 0.1136 0.0455 0.2399,X,중립,X,싫음 중립,O,싫음 두려움 슬픔 중립
flagship_a_39705.wav,슬픔,싫음,X,O,O,O,0.6883087158203125,두려움,싫음,0.1597,싫음 불안 당황,0.1597 0.1086 0.1221,싫음 불안 당황 안타까움 괴로움,0.1597 0.1086 0.1221 0.1053 0.0915,X,싫음,X,싫음 두려움,O,싫음 두려움 슬픔
flagship_a_28456.wav,슬픔,중립,X,X,O,O,0.44251471757888794,중립,싫음,0.1779,싫음 안타까움 중립,0.1779 0.1106 0.1325,싫음 짜증남 불안 안타까움 중립,0.1779 0.0915 0.0938 0.1106 0.1325,X,싫음,O,싫음 슬픔 중립,O,싫음 두려움 슬픔 중립
flagship_a_09242.wav,슬픔,싫음 짜증남,X,O,O,O,0.6306955814361572,두려움,싫음,0.2414,싫음 짜증남 당황,0.2414 0.1420 0.0987,싫음 짜증남 불안 당황 안타까움,0.2414 0.1420 0.0738 0.0987 0.0955,X,싫음,X,싫음 두려움,O,싫음 두려움 슬픔
flagship_a_16347.wav,슬픔,불안,O,X,X,X,0.6764645576477051,슬픔,안타까움,0.1499,당황 안타까움 중립,0.1206 0.1499 0.1497,싫음 짜증남 당황 안타까움 중립,0.1173 0.0856 0.1206 0.1499 0.1497,O,슬픔,O,두려움 슬픔 중립,O,싫음 두려움 슬픔 중립
flagship_a_39311.wav,슬픔,중립,X,X,O,O,0.526924192905426,중립,싫음,0.2364,싫음 짜증남 중립,0.2364 0.1545 0.2260,싫음 짜증남 당황 놀람 중립,0.2364 0.1545 0.0770 0.0667 0.2260,X,싫음,X,싫음 중립,X,싫음 두려움 놀람 중립
flagship_a_08962.wav,슬픔,안타까움,O,O,O,O,0.8403528332710266,슬픔,안타까움,0.1801,싫음 슬픔 안타까움,0.1177 0.1306 0.1801,싫음 당황 슬픔 안타까움 괴로움,0.1177 0.0829 0.1306 0.1801 0.0939,O,슬픔,O,싫음 슬픔,O,싫음 두려움 슬픔
flagship_a_41910.wav,슬픔,지루함,X,X,X,X,0.7163771986961365,두려움,싫음,0.3280,싫음 짜증남 당황,0.3280 0.1640 0.1161,싫음 짜증남 불안 당황 놀람,0.3280 0.1640 0.0655 0.1161 0.0654,X,싫음,X,싫음 두려움,X,싫음 두려움 놀람
flagship_a_12264.wav,슬픔,중립,O,X,X,O,0.5107218027114868,슬픔,싫음,0.2278,싫음 짜증남 당황,0.2278 0.1233 0.1472,싫음 짜증남 당황 놀람 중립,0.2278 0.1233 0.1472 0.1201 0.1122,X,싫음,X,싫음 두려움,X,싫음 두려움 놀람 중립
flagship_a_28636.wav,슬픔,중립,X,X,O,O,0.6720276474952698,중립,싫음,0.2452,싫음 짜증남 중립,0.2452 0.1972 0.1518,분노 싫음 짜증남 당황 중립,0.0688 0.2452 0.1972 0.0577 0.1518,X,싫음,X,싫음 중립,X,분노 싫음 두려움 중립
flagship_a_16588.wav,슬픔,중립,O,O,O,O,0.4732844829559326,슬픔,중립,0.2451,싫음 짜증남 중립,0.2129 0.1667 0.2451,싫음 짜증남 당황 안타까움 중립,0.2129 0.1667 0.0373 0.0597 0.2451,X,중립,X,싫음 중립,O,싫음 두려움 슬픔 중립
flagship_a_29979.wav,슬픔,슬픔,X,X,X,X,0.39143234491348267,중립,싫음,0.4060,싫음 짜증남 중립,0.4060 0.3170 0.0402,분노 싫음 짜증남 안타까움 중립,0.0380 0.4060 0.3170 0.0348 0.0402,X,싫음,X,싫음 중립,O,분노 싫음 슬픔 중립
flagship_a_14539.wav,슬픔,중립,O,X,O,O,0.8744540810585022,슬픔,싫음,0.4532,싫음 짜증남 중립,0.4532 0.2132 0.0914,싫음 짜증남 안타까움 실망 중립,0.4532 0.2132 0.0574 0.0354 0.0914,X,싫음,X,싫음 중립,O,싫음 슬픔 중립
flagship_a_33166.wav,슬픔,불안 놀람,X,X,X,X,0.3706015646457672,두려움,중립,0.1965,싫음 짜증남 중립,0.1746 0.1552 0.1965,분노 싫음 짜증남 안타까움 중립,0.1186 0.1746 0.1552 0.0358 0.1965,X,중립,X,싫음 중립,O,분노 싫음 슬픔 중립
flagship_a_29493.wav,슬픔,안타까움,O,X,X,O,0.3859497606754303,슬픔,싫음,0.2782,싫음 짜증남 중립,0.2782 0.1396 0.1400,싫음 짜증남 당황 안타까움 중립,0.2782 0.1396 0.0777 0.0757 0.1400,X,싫음,X,싫음 중립,O,싫음 두려움 슬픔 중립
flagship_a_24853.wav,슬픔,싫음 안타까움,X,O,O,O,0.5939299464225769,싫음,싫음,0.2774,싫음 짜증남 당황,0.2774 0.1175 0.1049,싫음 짜증남 불안 당황 중립,0.2774 0.1175 0.0754 0.1049 0.0676,X,싫음,X,싫음 두려움,X,싫음 두려움 중립
flagship_a_33340.wav,슬픔,안타까움,O,X,X,O,0.3574637174606323,슬픔,싫음,0.2217,싫음 짜증남 중립,0.2217 0.1647 0.1710,분노 싫음 짜증남 안타까움 중립,0.0598 0.2217 0.1647 0.1134 0.1710,X,싫음,X,싫음 중립,O,분노 싫음 슬픔 중립
flagship_a_19418.wav,슬픔,싫음 짜증남,X,O,O,O,0.40503302216529846,중립,싫음,0.4121,싫음 짜증남 중립,0.4121 0.2378 0.1322,분노 싫음 짜증남 안타까움 중립,0.0433 0.4121 0.2378 0.0225 0.1322,X,싫음,X,싫음 중립,O,분노 싫음 슬픔 중립
flagship_a_23148.wav,슬픔,슬픔 실망 괴로움,O,X,O,O,0.9087253212928772,슬픔,싫음,0.2228,싫음 짜증남 슬픔,0.2228 0.1806 0.1516,싫음 짜증남 슬픔 안타까움 괴로움,0.2228 0.1806 0.1516 0.1082 0.0944,X,싫음,O,싫음 슬픔,O,싫음 슬픔
flagship_a_30100.wav,슬픔,불안 당황,X,O,O,O,0.4132223427295685,두려움,당황,0.2429,당황 놀람 중립,0.2429 0.1701 0.1186,싫음 불안 당황 놀람 중립,0.0826 0.0782 0.2429 0.1701 0.1186,X,두려움,X,두려움 놀람 중립,X,싫음 두려움 놀람 중립
flagship_a_09345.wav,슬픔,지루함,O,X,X,X,0.8452378511428833,슬픔,싫음,0.2738,싫음 짜증남 당황,0.2738 0.1601 0.1039,싫음 짜증남 불안 당황 중립,0.2738 0.1601 0.0816 0.1039 0.0814,X,싫음,X,싫음 두려움,X,싫음 두려움 중립
flagship_a_08111.wav,슬픔,분노 싫음 짜증남,X,X,X,O,0.4361780285835266,두려움,괴로움,0.2454,불안 슬픔 괴로움,0.1038 0.1695 0.2454,싫음 불안 슬픔 안타까움 괴로움,0.0752 0.1038 0.1695 0.0651 0.2454,O,슬픔,O,두려움 슬픔,O,싫음 두려움 슬픔
flagship_a_27478.wav,슬픔,싫음 짜증남,X,O,O,O,0.36645302176475525,중립,싫음,0.3869,싫음 짜증남 중립,0.3869 0.2366 0.1132,싫음 짜증남 당황 놀람 중립,0.3869 0.2366 0.0567 0.0477 0.1132,X,싫음,X,싫음 중립,X,싫음 두려움 놀람 중립
flagship_a_03214.wav,슬픔,억울함 싫음,X,O,O,O,0.605187177658081,싫음,싫음,0.3883,분노 싫음 짜증남,0.0815 0.3883 0.2962,분노 싫음 짜증남 당황 중립,0.0815 0.3883 0.2962 0.0257 0.0562,X,싫음,X,분노 싫음,X,분노 싫음 두려움 중립
flagship_a_03616.wav,슬픔,슬픔 안타까움,O,X,X,O,0.7993320226669312,슬픔,싫음,0.2191,싫음 짜증남 중립,0.2191 0.1380 0.2168,분노 싫음 짜증남 안타까움 중립,0.0534 0.2191 0.1380 0.0493 0.2168,X,싫음,X,싫음 중립,O,분노 싫음 슬픔 중립
flagship_a_30813.wav,슬픔,싫음 짜증남,X,X,O,O,0.921307384967804,중립,중립,0.1635,싫음 당황 중립,0.1273 0.1291 0.1635,싫음 불안 당황 놀람 중립,0.1273 0.1255 0.1291 0.0916 0.1635,X,중립,X,싫음 두려움 중립,X,싫음 두려움 놀람 중립
flagship_a_43457.wav,슬픔,억울함 싫음 두려움 불안 당황,X,O,O,O,0.8613105416297913,중립,싫음,0.2274,싫음 짜증남 중립,0.2274 0.1711 0.1902,분노 싫음 짜증남 불안 중립,0.1033 0.2274 0.1711 0.0525 0.1902,X,싫음,X,싫음 중립,X,분노 싫음 두려움 중립
flagship_a_01806.wav,슬픔,짜증남,O,X,O,O,0.5526589751243591,슬픔,싫음,0.2381,싫음 짜증남 중립,0.2381 0.1729 0.1603,싫음 짜증남 당황 안타까움 중립,0.2381 0.1729 0.0643 0.0663 0.1603,X,싫음,X,싫음 중립,O,싫음 두려움 슬픔 중립
flagship_a_33258.wav,슬픔,중립,X,X,O,O,0.32015910744667053,싫음,싫음,0.2986,싫음 짜증남 중립,0.2986 0.2270 0.1984,분노 싫음 짜증남 놀람 중립,0.0778 0.2986 0.2270 0.0286 0.1984,X,싫음,X,싫음 중립,X,분노 싫음 놀람 중립
flagship_a_43912.wav,슬픔,싫음 안타까움,X,O,O,O,0.2915928065776825,싫음,싫음,0.3320,분노 싫음 짜증남,0.0757 0.3320 0.2340,분노 싫음 짜증남 불안 중립,0.0757 0.3320 0.2340 0.0452 0.0689,X,싫음,X,분노 싫음,X,분노 싫음 두려움 중립
flagship_a_18782.wav,슬픔,싫음,X,O,O,O,0.3245210349559784,싫음,싫음,0.4002,분노 싫음 짜증남,0.0997 0.4002 0.2168,분노 싫음 짜증남 안타까움 중립,0.0997 0.4002 0.2168 0.0484 0.0718,X,싫음,X,분노 싫음,O,분노 싫음 슬픔 중립
flagship_a_14929.wav,슬픔,미안함,O,X,X,X,0.6582862138748169,슬픔,싫음,0.3145,싫음 짜증남 안타까움,0.3145 0.1785 0.0768,분노 싫음 짜증남 당황 안타까움,0.0678 0.3145 0.1785 0.0616 0.0768,X,싫음,O,싫음 슬픔,O,분노 싫음 두려움 슬픔
flagship_a_24279.wav,슬픔,중립,X,X,X,O,0.47332635521888733,중립,만족,0.1561,기쁨 즐거움 만족,0.1336 0.1339 0.1561,싫음 기쁨 즐거움 만족 중립,0.0943 0.1336 0.1339 0.1561 0.1239,X,행복,X,행복,X,싫음 행복 중립
flagship_a_37955.wav,슬픔,싫음,X,O,O,O,0.605870246887207,중립,싫음,0.2304,싫음 짜증남 중립,0.2304 0.1991 0.1251,분노 싫음 짜증남 안타까움 중립,0.0642 0.2304 0.1991 0.0631 0.1251,X,싫음,X,싫음 중립,O,분노 싫음 슬픔 중립
flagship_a_35391.wav,슬픔,싫음 짜증남,X,O,O,O,0.5773868560791016,중립,싫음,0.1950,싫음 짜증남 중립,0.1950 0.1172 0.1756,싫음 짜증남 불안 당황 중립,0.1950 0.1172 0.0973 0.0906 0.1756,X,싫음,X,싫음 중립,X,싫음 두려움 중립
flagship_a_30244.wav,슬픔,불안 당황,X,X,X,O,0.3623153269290924,중립,싫음,0.1924,싫음 짜증남 중립,0.1924 0.1205 0.1566,싫음 짜증남 불안 당황 중립,0.1924 0.1205 0.0813 0.1071 0.1566,X,싫음,X,싫음 중립,X,싫음 두려움 중립
flagship_a_18976.wav,슬픔,슬픔,X,X,X,X,0.635831356048584,중립,중립,0.2029,싫음 당황 중립,0.1641 0.1268 0.2029,싫음 짜증남 당황 놀람 중립,0.1641 0.1012 0.1268 0.0833 0.2029,X,중립,X,싫음 두려움 중립,X,싫음 두려움 놀람 중립
flagship_a_17619.wav,슬픔,슬픔,X,X,X,O,0.4646415114402771,싫음,싫음,0.2095,싫음 짜증남 안타까움,0.2095 0.1319 0.1808,싫음 짜증남 슬픔 안타까움 중립,0.2095 0.1319 0.0826 0.1808 0.0856,X,싫음,O,싫음 슬픔,O,싫음 슬픔 중립
flagship_a_41525.wav,슬픔,싫음 당황 놀람,X,O,O,O,0.5489832162857056,싫음,싫음,0.2417,싫음 짜증남 중립,0.2417 0.1476 0.1436,싫음 짜증남 당황 안타까움 중립,0.2417 0.1476 0.0954 0.0715 0.1436,X,싫음,X,싫음 중립,O,싫음 두려움 슬픔 중립
flagship_a_07315.wav,슬픔,두려움 불안,O,X,O,O,0.9746492505073547,슬픔,중립,0.1900,싫음 불안 중립,0.1711 0.1108 0.1900,싫음 짜증남 불안 당황 중립,0.1711 0.0897 0.1108 0.0884 0.1900,X,중립,X,싫음 두려움 중립,X,싫음 두려움 중립
flagship_a_27699.wav,슬픔,중립,X,X,O,O,0.5545289516448975,싫음,싫음,0.2538,싫음 짜증남 중립,0.2538 0.1812 0.0761,분노 싫음 짜증남 안타까움 중립,0.0643 0.2538 0.1812 0.0728 0.0761,X,싫음,X,싫음 중립,O,분노 싫음 슬픔 중립
flagship_a_29445.wav,슬픔,싫음 슬픔 괴로움,O,X,O,O,0.9849737882614136,슬픔,안타까움,0.1420,싫음 안타까움 중립,0.1296 0.1420 0.1132,싫음 슬픔 안타까움 괴로움 중립,0.1296 0.1076 0.1420 0.1037 0.1132,O,슬픔,O,싫음 슬픔 중립,O,싫음 슬픔 중립
flagship_a_30187.wav,슬픔,싫음 실망,O,O,O,O,0.8649175763130188,슬픔,싫음,0.2496,싫음 짜증남 중립,0.2496 0.1946 0.2141,분노 싫음 짜증남 안타까움 중립,0.0482 0.2496 0.1946 0.0615 0.2141,X,싫음,X,싫음 중립,O,분노 싫음 슬픔 중립
flagship_a_22107.wav,슬픔,미안함 안타까움,O,X,O,O,0.8118619322776794,슬픔,싫음,0.1598,싫음 안타까움 중립,0.1598 0.1176 0.1332,싫음 불안 당황 안타까움 중립,0.1598 0.1060 0.1089 0.1176 0.1332,X,싫음,O,싫음 슬픔 중립,O,싫음 두려움 슬픔 중립
flagship_a_04583.wav,슬픔,슬픔 안타까움,X,X,X,X,0.5105948448181152,놀람,싫음,0.1909,싫음 짜증남 중립,0.1909 0.0908 0.0991,싫음 짜증남 기쁨 만족 중립,0.1909 0.0908 0.0725 0.0907 0.0991,X,싫음,X,싫음 중립,X,싫음 행복 중립
flagship_a_12359.wav,슬픔,중립,O,O,O,O,0.738481342792511,슬픔,중립,0.1808,싫음 짜증남 중립,0.1438 0.1218 0.1808,싫음 짜증남 불안 안타까움 중립,0.1438 0.1218 0.0666 0.0945 0.1808,X,중립,X,싫음 중립,O,싫음 두려움 슬픔 중립
flagship_a_06350.wav,슬픔,싫음 당황 슬픔 실망 괴로움,O,O,O,O,0.5447294116020203,슬픔,싫음,0.4541,싫음 짜증남 중립,0.4541 0.2569 0.0538,분노 싫음 짜증남 슬픔 중립,0.0395 0.4541 0.2569 0.0400 0.0538,X,싫음,X,싫음 중립,O,분노 싫음 슬픔 중립
flagship_a_02532.wav,슬픔,중립,X,O,O,O,0.3734343945980072,행복,중립,0.2061,싫음 짜증남 중립,0.1756 0.1042 0.2061,싫음 짜증남 슬픔 안타까움 중립,0.1756 0.1042 0.0498 0.0532 0.2061,X,중립,X,싫음 중립,O,싫음 슬픔 중립
flagship_a_31848.wav,슬픔,안타까움,X,X,X,X,0.7150520086288452,중립,당황,0.1471,싫음 당황 중립,0.1101 0.1471 0.1156,싫음 불안 당황 놀람 중립,0.1101 0.1068 0.1471 0.1035 0.1156,X,두려움,X,싫음 두려움 중립,X,싫음 두려움 놀람 중립
flagship_a_41913.wav,슬픔,중립,O,X,X,X,0.9037033915519714,슬픔,싫음,0.1984,싫음 슬픔 안타까움,0.1984 0.1073 0.1372,싫음 짜증남 불안 슬픔 안타까움,0.1984 0.1053 0.0841 0.1073 0.1372,X,싫음,O,싫음 슬픔,O,싫음 두려움 슬픔
flagship_a_26795.wav,슬픔,싫음 지루함 짜증남,X,X,O,O,0.7869030237197876,두려움,중립,0.3646,싫음 짜증남 중립,0.2149 0.0988 0.3646,싫음 짜증남 슬픔 안타까움 중립,0.2149 0.0988 0.0440 0.0590 0.3646,X,중립,X,싫음 중립,O,싫음 슬픔 중립
